Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
413,17,52,46,"Bludger. Nasty little buggers. But you are the seeker, and the only thing I want you to worry about is this... the Golden Snitch."
414,17,52,1,I like this ball.
415,17,52,46,"Ah, you like it now. Just wait. It's wicked fast and damn near impossible to see."
416,17,52,1,What do I do with it?
417,17,52,46,"You catch it... before the other team's seeker. You catch this, the game is over. You catch this, Potter, and we win."
418,17,52,1,Whoa.
419,17,26,59,"One of a wizard's most rudimentary skills is levitation the ability to make objects fly. Uh, do you all have your feathers?  Good. Now, uh, don't forget the nice wrist movement we've been practicing, hmm? The swish and flick. Everyone."
420,17,26,136,The swish and flick.
421,17,26,59,Good. And enunciate. Wingardium Leviosa. Off you go then.
422,17,26,12,Wingardium Levio-saaa.
423,17,26,2,Wingardrium Leviosar!
424,17,26,3,"Stop, stop, stop. You're going to take someone's eye out. Besides, you're saying it wrong. It's Levi-o-sa, not Leviosar."
425,17,26,2,"You do it then if you're so clever. Go on, go on."
426,17,26,3,Wingardium Leviosa.
427,17,26,59,"Oh, well done! See here, everyone! Ms. Granger's done it! Oh, splendid!"
428,17,26,29,Wingard Levosa.
429,17,26,59,"Well done, dear."
430,17,26,59,Whooaaa! Ooh.
431,17,26,1,"I think we're going to need another feather over here, Professor."
432,17,36,2,"It's Levioooosa, not Leviosaaaar.  She's a nightmare, honestly. No wonder she hasn't got any friends!"
433,17,36,1,I think she heard you.
434,18,36,1,Where's Hermione?
435,18,36,10,Parvati Patil said that she wouldn't come out of the girl's bathroom. She said that she'd been in there all afternoon...crying.
436,18,36,41,TROLL! IN THE DUNGEON! T-TROOLLL IN THE DUNGEON!!  Thought you ought to know.
437,18,36,4,"SILLLLLEEENNNNCEEEEE!  Everyone will please, not panic. Now, Prefects will lead their houses back to the dormitories. Teachers will follow me to the dungeons."
438,18,36,134,"Hufflepuff, this way!"
439,18,36,138,Stay together!
440,18,36,37,"Gryffindors, keep up please. And stay alert!"
441,18,36,1,How could a troll get in?
442,18,36,2,Not by itself. Trolls are really stupid. Probably people playing jokes.  What?
443,18,36,1,Hermione! She doesn't know!
444,18,34,2,I think the troll's left the dungeon!
445,18,34,1,It's going into the Girl's Bathroom!
446,18,34,1,"Hermione, move!"
447,18,34,3,Help! Help!
448,18,34,2,"Hey, pea brain!"
449,18,34,3,Ahhh! Help!
450,18,34,1,"Whooa! Whoa, whoa!"
451,18,34,2,Ew.
452,18,34,1,"Whoa, whoa whoa!"
453,18,34,1,Do something!
454,18,34,2,What?
455,18,34,1,Anything! Hurry up!
456,18,34,3,Swish and flick!
457,18,34,2,Wingardium Leviosa!  Cool.
458,18,34,3,Is it...dead?
459,18,34,1,I don't think so. Just knocked out.  Ew. Troll bogies.
460,18,34,7,"Oh! Oh, my goodness! E-Explain yourselves, both of you!"
461,18,34,2,"Well, what it is..."
462,18,34,1,"Well, what it is..."
463,18,34,3,"It's my fault, Professor McGonagall."
464,18,34,7,Miss Granger?
465,18,34,3,I went looking for the troll. I'd read about them and thought I could handle it. But I was wrong. If Harry and Ron hadn't come and found me...I'd probably be dead.
466,18,34,7,"Be that as it may be...it was an extremely foolish thing to do.  I would have expected more rational behavior on your part, Miss Granger. Five points will be taken from Gryffindor for your serious lack of judgment.  As for you two gentlemen I just hope you realize how fortunate you are. Not many students could take on a fully grown mountain troll and live to tell the tale. Five points...will be awarded to each of you.  For sheer dumb luck."
467,18,34,41,Perhaps you ought to go...M-might wake up...heh.  Ahh! Hehe....
468,18,34,1,Good for you to get us out of trouble like that.
469,18,34,2,"Mind you, I mean, we did save her life."
470,18,34,1,"Mind you, she didn't need saving if you hadn't insulted her."
471,18,34,2,What are friends for?
472,19,36,2,"Take a bit of toast, mate, go on."
473,19,36,3,"Ron's right, Harry. You're gonna need your strength today."
474,19,36,1,I'm not hungry.
475,19,36,6,"Good luck today, Potter. Then again, now that you've proven yourself against a troll, a little game of Quidditch should be easy work for you...even if it is against Slytherin."
476,19,36,1,That explains the blood.
477,19,36,3,Blood?
478,19,36,1,"Listen, last night, I'm guessing Snape let the troll in as a diversion so he could try and get past that 3 headed dog. But, he got himself bitten, that's why he's limping."
479,19,36,3,But why would anyone go near that dog?
480,19,36,1,"The day I was at Gringotts, Hagrid took something out of one of the vaults. He said it was Hogwarts' business, very secret."
481,19,36,3,So you're saying...
482,19,36,1,That's what the dog's guarding. That's what Snape wants.
483,19,36,3,"Bit early for mail, isn't it?"
484,19,36,1,But I-I never get mail.
485,19,36,2,Let's open it.
486,19,36,1,It's a broomstick!
487,19,36,2,"Thats not just any broomstick, Harry.  It's a Nimbus 2000!"
488,19,36,1,But who...?
489,19,51,46,"Scared, Harry?"
490,19,51,1,A little.
491,19,51,46,That's all right. I felt the same way before my first game.
492,19,51,1,What happened?
493,19,51,46,"Er, I don't really remember. I took a bludger to the head 2 minutes in. Woke up in the hospital a week later."
494,19,51,52,"Hello, and welcome to Hogwarts' first Quidditch game of the season! Today's game Slytherin versus Gryffindor!!!"
495,19,51,10,Gryffindor!
496,19,51,52,The players take their positions as Madam Hooch steps out onto the field to begin the game.
497,19,51,50,"Now, I want a nice clean game...from all of you."
498,19,51,52,"The bludgers are up...followed by the Golden Snitch. Remember, the snitch is worth 150 points. The seeker who catches the Snitch ends the game."
499,19,51,52,The Quaffle is released...and the game begins!
500,19,51,52,Angelina Johnson scores! 10 points for Gryffindor!
501,19,51,1,Yes!  Whoa!
502,19,51,5,Well done!
503,19,51,52,Slytherin takes possession of the Quaffle. Bletchley passes to Captain Marcus Flint.
504,19,51,2,Yay!
505,19,51,29,Yay!
506,19,51,1,Yes!
507,19,51,52,Another 10 points to Gryffindor!
508,19,51,165,Yay!
509,19,51,82,Give me that!
510,19,51,82,Take that side!
511,20,51,1,Whoa! Whooa!
512,20,51,5,What's going on with Harry's broomstick?
513,20,51,3,It's Snape! He's jinxing the broom!
514,20,51,2,Jinxing the broom? What do we do?
515,20,51,3,Leave it to me.
516,20,51,2,"Come on, Hermione!"
517,20,51,3,Lacarnum Inflamarae.
518,20,51,139,Fire! You're on fire!
519,20,51,6,What? Oh!
520,20,51,2,Go!
521,20,51,5,Go go go!
522,20,51,5,Looks like he's gonna be sick!
523,20,51,52,He's got the Snitch! Harry Potter receives 150 points for catching the Snitch!
524,20,51,50,Gryffindor win!
525,20,51,12,No!
526,20,51,5,Yes!
527,20,51,3,Whoo-hoo!
528,20,51,164,Go go Gryffindor! Go go Gryffindor! Go go Gryffindor! Go go Gryffindor!
529,21,40,5,Nonsense! Why would Snape put a curse on Harry's broom?
530,21,40,1,Who knows? Why was he trying to get past that three-headed dog on Halloween?
531,21,40,5,Who told you about Fluffy?
532,21,40,2,Fluffy?
533,21,40,3,That thing has a name?
534,21,40,5,"Well, of course he's got a name. He's mine. I bought him off an Irish feller I met down at the pub last year. Then I lent him to Dumbledore to guard the.."
535,21,40,1,Yes?
536,21,40,5,"Shouldn't have said that. No more questions! Don't ask any more questions. That's top secret, that is."
537,21,40,1,"But, Hagrid, whatever Fluffy's guarding, Snape's trying to steal it."
538,21,40,5,Codswallop. Professor Snape is a Hogwarts teacher.
539,21,40,3,"Hogwarts teacher or not, I know a spell when I see one. I've read all about them. You've got to keep eye contact and Snape wasn't blinking."
540,21,40,1,Exactly.
541,21,40,5,"Now, you listen to me, all three of you. You're meddling in things that ought not to be meddled in. It's dangerous. What that dog is guarding is strictly between Dumbledore and Nicholas Flamel."
542,21,40,1,Nicholas Flamel?
543,21,40,5,I shouldn't said that. I should not have said that.
544,21,40,1,Nicholas Flamel.  Who's Nicholas Flamel?
545,21,40,3,I don't know.
546,21,39,158,Merry Christmas. Merry Christmas. Ring the Hogwart bell. Merry Christmas. Merry Christmas...
547,21,39,1,Knight to E5.
548,21,39,2,Queen to E5.
549,21,39,3,That's totally barbaric!
550,21,39,2,That's wizard's chess.  I see you've packed.
551,21,39,3,See you haven't.
552,21,39,2,"Change of plans, my parents decided to go to Romania to visit my brother Charlie. He's studying dragons there."
553,21,39,3,"Good, you can help Harry, then. He's going to go and look in the library for information on Nicholas Flamel."
554,21,39,2,We've looked a hundred times.
555,21,39,3,Not in the restricted section. Happy Christmas.
556,21,39,2,I think we've had a bad influence on her.
557,21,39,2,"Harry wake up! Come on Harry, wake up!"
558,21,39,2,"Happy Christmas, Harry."
559,21,39,1,"Happy Christmas, Ron.  What are you wearing?"
560,21,39,2,Oh. My mum made it.  It looks like you've got one too.
561,21,39,1,I-I've got presents?
562,21,39,2,Yeah!
563,21,39,2,There they are.
564,21,39,1,Your father left this in my possession before he died. It is time it was returned to you. Use it well.
565,21,39,2,What is it?
566,21,39,1,It's some kind of cloak.
567,21,39,2,"Well, let's see then, put it on."
568,21,39,2,Whoa!
569,21,39,1,My body's gone!
570,21,39,2,I know what that is. That's an invisibility cloak.
571,21,39,1,I'm invisible?
572,21,39,2,They're really rare.  I wonder who gave it to you?
573,21,39,1,There was no name. It just said use it well.
574,22,54,1,Famous fire eaters...15th Century Fiends...Flamel...Nicholas Flamel...where are you?
575,22,54,35,Who's there?!  I know you're in there. You can't hide.  Who is it? Show yourself!
576,22,54,41,Severus...I-I thought...
577,22,54,6,"You don't want me as your enemy, Quirrell."
578,22,54,41,W-what do you m-mean?
579,22,54,6,You know perfectly well what I mean.  We'll have another chat soon...when you've had time to decide where your loyalties lie.
580,22,54,35,"Oh, Professors. I found this, in the Restricted Section. It's still hot. That means there's a student out of bed."
581,23,65,1,Mum?  Dad?
582,23,65,1,"Ron! You've really got to see this! Ron! You've got to see this!  Ron, Ron, come on. Get out of bed!"
583,23,65,2,Why?
584,23,65,1,"There's something you've got to see. Now, come on!"
585,23,65,1,"Come on. Come. Come look, it's my parents!"
586,23,65,2,I only see me.
587,23,65,1,"Look in properly. Go on. Stand there. There. You see them, don't you? Thats my dad"
588,23,65,2,"That's me! Only, I'm head boy...and I'm holding the Quidditch cup! And bloody hell, I'm Quidditch Captain too! I look good. Harry, do you think this mirror shows the future?"
589,23,65,1,How can it? Both my parents are dead.
590,23,65,19,"Do you like yours, Ron?  Ron?"
591,23,65,2,I'll be right back.  Want to play chess?
592,23,65,1,No.
593,23,65,2,We go and visit Hagrid?
594,23,65,1,No.
595,23,65,2,"Harry, I know what you're thinking, but don't. There's something not quite right about that mirror."
596,23,65,4,"Back again, Harry?  I see that you, like so many before you, have discovered the delights of the Mirror of Erised. I trust by now you realize what it does. Let me give you a clue. The happiest man on earth would look into the mirror and see only himself, exactly as he is."
597,23,65,1,"So, then it shows us what we want? Whatever we want?"
598,23,65,4,"Yes...and no. It shows us nothing more or less than the deepest, most desperate desires of our hearts. Now you, who have never known your family, you see them standing beside you. But remember this, Harry. This mirror gives us neither knowledge or truth. Men have wasted away in front of it, even gone mad. That is why tomorrow it will be moved to a new home, and I must ask you not to go looking for it again. It does not do to dwell on dreams, Harry, and forget to live."
599,24,44,1,"Hi, Hedwig."
600,24,44,3,Look at you playing with your cards. Pathetic! We've got final exams coming up soon.
601,24,44,2,I'm ready! Ask me any question.
602,24,44,3,"All right, what are the three most crucial ingredients in a Forgetfulness Potion?"
603,24,44,2,...I forgot.
604,24,44,3,"And what, may I ask, do you plan to do if this comes up in the final exam?"
605,24,44,2,Copy off you?
606,24,44,3,"No, you won't! Besides, according to Professor McGonagall, we're to be given special quills bewitched with an anti-cheating spell."
607,24,44,2,That's insulting! It's as if they don't trust us!  Dumbledore again!
608,24,44,2,Leg-Locker Curse?
609,24,44,1,Malfoy.
610,24,44,2,"You have got to start standing up to people, Neville."
611,24,44,10,How? I can barely stand at all!
612,24,44,29,I'll do the counter-curse!
613,24,44,10,"No, that's all I need... you to set my bloody kneecaps on fire!"
614,24,44,29,"I don't appreciate the insinuation, Longbottom. Besides, if anyone cares to notice, my eyebrows have completely grown back!"
615,24,44,1,I found him!
616,24,44,2,Dumbledore is particularly famous for his defeat of the Dark Wizard Grindelwald in 1945
617,24,44,1,Go on.
618,24,44,2,"-for his discovery of the 12 uses of Dragon Blood, and his work on alchemy with his partner Nicolas Flamel!"
619,24,44,1,I knew the name sounded familiar. I read it on the train that day.
620,24,44,3,Follow me!
621,24,44,10,"Hey, wait, where are you going? What about the counter-curse?!"
622,24,44,3,I had you looking in the wrong section! How could I be so stupid? I checked this out a few weeks ago for a bit of light reading.
623,24,44,2,This is light?
624,24,44,3,"Of course! Here it is!  ""Nicholas Flamel is the only known maker of the Philosopher's Stone!"""
625,24,44,2,The what?
626,24,44,1,The what?
627,24,44,3,"Honestly, don't you two read? ""The Philosopher's Stone is a legendary substance with astonishing powers. It will turn any metal into pure gold and produces the Elixir of Life, which will make the drinker immortal."""
628,24,44,2,Immortal?
