ProductKey,WarehouseKey,Date,QuantityOnHand
4,10,2024-06-15,435
1,10,2024-09-09,205
4,4,2024-06-09,472
5,8,2024-01-05,398
1,1,2024-08-04,169
5,8,2024-07-27,396
4,3,2024-02-18,296
2,9,2024-07-11,425
2,2,2024-10-18,354
4,8,2024-12-21,459
2,7,2024-05-10,360
5,1,2024-02-24,264
3,7,2024-01-17,397
4,1,2024-07-15,272
5,8,2024-12-01,80
3,1,2024-10-09,209
1,9,2024-07-11,163
2,2,2024-03-04,356
2,5,2024-08-06,442
1,8,2024-02-27,99
4,3,2024-07-09,84
2,3,2024-05-10,339
1,4,2024-04-02,195
1,5,2024-02-03,411
2,2,2024-11-13,380
5,10,2024-04-28,201
5,5,2024-09-02,132
4,3,2024-07-20,400
4,4,2024-09-10,299
3,6,2024-06-05,164
1,8,2024-08-05,271
5,5,2024-05-19,342
1,10,2024-12-11,410
5,6,2024-12-19,462
1,5,2024-12-01,272
4,8,2024-08-03,361
4,1,2024-03-22,459
2,3,2024-09-30,312
4,6,2024-07-31,323
5,8,2024-07-19,276
2,7,2024-06-10,195
3,4,2024-04-02,280
1,10,2024-09-30,237
3,8,2024-10-21,51
3,7,2024-03-30,375
3,6,2024-07-12,171
3,7,2024-12-28,398
5,3,2024-11-06,177
1,4,2024-12-11,339
3,7,2024-10-13,145
1,6,2024-02-16,349
2,6,2024-05-27,91
2,5,2024-05-25,482
2,9,2024-03-23,139
2,6,2024-10-04,165
4,1,2024-04-20,50
3,2,2024-02-21,364
3,5,2024-06-07,266
4,1,2024-06-20,60
2,4,2024-04-07,327
4,7,2024-10-22,399
4,10,2024-04-30,55
2,4,2024-07-20,339
2,7,2024-02-06,160
1,3,2024-03-12,292
2,8,2024-11-16,491
5,9,2024-11-21,109
2,10,2024-02-20,134
1,5,2024-04-07,114
4,9,2024-05-07,53
4,2,2024-08-05,229
5,3,2024-02-20,201
3,6,2024-07-20,350
5,3,2024-02-29,449
3,6,2024-06-28,299
2,3,2024-03-31,159
4,3,2024-01-07,56
4,6,2024-05-10,483
1,5,2024-06-11,107
5,6,2024-01-20,224
1,3,2024-10-18,224
2,7,2024-06-12,273
2,4,2024-09-29,271
1,3,2024-07-22,71
1,6,2024-11-28,242
5,1,2024-07-01,484
2,1,2024-05-14,320
4,1,2024-05-14,125
5,2,2024-03-19,194
3,1,2024-08-05,184
1,2,2024-03-03,307
5,10,2024-11-11,181
5,2,2024-04-28,190
2,9,2024-04-12,275
4,4,2024-11-22,485
4,9,2024-09-08,102
4,4,2024-08-03,329
3,2,2024-05-11,363
5,1,2024-03-05,288
3,2,2024-06-24,106
2,7,2024-05-09,459
2,4,2024-03-22,423
3,10,2024-09-25,147
3,6,2024-06-16,113
2,2,2024-01-19,343
5,4,2024-08-13,249
4,2,2024-11-17,366
3,9,2024-07-13,332
2,2,2024-08-16,166
4,1,2024-07-20,476
2,1,2024-07-01,71
3,8,2024-05-31,80
1,2,2024-09-12,84
5,6,2024-05-02,388
2,5,2024-05-01,490
1,5,2024-03-22,474
5,10,2024-04-02,374
1,7,2024-12-20,91
1,8,2024-10-03,80
1,2,2024-01-10,393
3,2,2024-09-14,158
5,7,2024-02-25,383
4,8,2024-02-24,249
3,1,2024-03-27,386
5,1,2024-09-19,99
3,9,2024-10-16,85
1,3,2024-08-30,320
4,3,2024-08-12,145
3,5,2024-10-12,341
2,1,2024-02-02,383
5,9,2024-04-16,216
4,9,2024-10-18,132
3,5,2024-12-16,194
4,10,2024-02-27,78
2,1,2024-08-08,51
3,4,2024-11-15,236
4,9,2024-08-11,456
2,5,2024-09-03,465
2,1,2024-02-19,459
3,8,2024-09-04,251
1,7,2024-11-30,80
1,9,2024-07-17,203
5,7,2024-02-18,341
5,5,2024-12-16,252
3,7,2024-08-25,392
2,9,2024-02-27,217
3,10,2024-01-14,239
2,6,2024-12-05,90
3,1,2024-09-10,358
3,2,2024-03-26,384
2,8,2024-09-28,174
1,5,2024-02-11,411
3,7,2024-02-07,447
2,6,2024-03-01,222
1,9,2024-07-18,441
5,1,2024-10-30,352
2,1,2024-05-30,389
2,1,2024-07-03,414
5,2,2024-05-09,303
5,4,2024-07-21,335
3,2,2024-06-22,309
3,1,2024-11-02,466
2,5,2024-12-08,201
3,9,2024-08-19,170
3,3,2024-01-13,357
3,2,2024-08-24,357
3,5,2024-04-18,498
4,9,2024-09-14,70
5,3,2024-06-17,369
1,7,2024-12-22,73
2,2,2024-08-05,182
1,6,2024-11-17,493
3,2,2024-03-06,334
2,9,2024-06-11,430
1,10,2024-04-25,93
4,7,2024-12-05,90
3,9,2024-02-19,299
1,10,2024-07-31,207
1,7,2024-10-03,405
2,10,2024-12-15,161
2,8,2024-01-10,362
1,4,2024-05-04,138
5,2,2024-10-18,84
2,7,2024-06-01,116
1,1,2024-09-01,342
2,3,2024-05-12,284
4,7,2024-03-27,185
2,9,2024-06-01,359
4,1,2024-04-30,196
2,10,2024-03-12,326
2,6,2024-09-13,252
3,9,2024-01-15,59
2,3,2024-07-12,453
2,7,2024-10-26,365
5,5,2024-09-14,84
4,7,2024-10-30,479
2,10,2024-08-12,498
4,2,2024-08-24,298
2,2,2024-05-04,293
2,3,2024-05-07,332
3,1,2024-10-04,168
2,10,2024-07-02,379
2,2,2024-06-26,223
5,6,2024-12-20,301
5,10,2024-04-25,190
2,6,2024-09-01,302
5,7,2024-04-18,413
5,10,2024-02-14,195
2,1,2024-01-01,55
4,3,2024-10-28,366
3,8,2024-01-27,340
4,2,2024-09-19,123
2,4,2024-10-20,453
5,4,2024-12-30,166
5,7,2024-08-14,382
3,2,2024-01-26,304
2,1,2024-05-30,175
4,6,2024-12-26,446
5,6,2024-10-25,161
5,9,2024-07-24,476
2,6,2024-11-02,378
2,2,2024-08-24,365
2,1,2024-05-06,108
3,1,2024-03-07,273
3,1,2024-03-06,448
1,6,2024-12-09,110
5,5,2024-09-02,100
1,2,2024-11-16,326
4,6,2024-10-24,143
5,2,2024-06-24,286
3,3,2024-06-30,91
5,7,2024-06-13,274
3,1,2024-01-05,83
5,7,2024-11-14,395
5,3,2024-03-16,134
3,1,2024-07-21,102
5,4,2024-03-16,313
2,3,2024-01-28,145
4,1,2024-02-10,140
4,10,2024-08-04,333
2,9,2024-03-25,303
1,5,2024-11-07,260
3,7,2024-10-29,485
2,6,2024-05-08,315
2,8,2024-07-13,469
2,9,2024-03-04,252
4,7,2024-06-29,412
3,8,2024-06-19,484
3,6,2024-01-14,239
5,4,2024-12-22,134
3,2,2024-07-01,420
3,4,2024-04-25,109
2,6,2024-06-07,247
5,4,2024-09-16,186
5,4,2024-02-25,332
4,6,2024-01-06,323
1,6,2024-10-29,226
5,2,2024-03-06,336
2,1,2024-11-28,377
4,3,2024-02-21,235
4,6,2024-08-07,206
1,3,2024-12-15,154
5,1,2024-03-20,304
5,10,2024-04-02,485
4,5,2024-05-20,349
3,10,2024-07-15,242
2,8,2024-10-28,169
2,1,2024-12-27,353
4,6,2024-09-25,242
4,2,2024-07-10,363
1,9,2024-06-26,422
3,1,2024-04-03,196
3,8,2024-10-26,157
1,4,2024-07-01,451
3,2,2024-03-22,285
5,4,2024-05-18,98
4,5,2024-11-05,335
5,8,2024-05-05,345
5,4,2024-05-16,182
3,10,2024-03-13,269
4,8,2024-05-18,497
4,6,2024-09-30,233
1,6,2024-10-10,417
2,3,2024-12-03,314
3,9,2024-03-12,435
2,3,2024-06-27,237
2,3,2024-11-01,276
3,7,2024-11-13,195
5,8,2024-10-04,136
2,6,2024-03-02,295
2,3,2024-02-29,110
3,10,2024-03-07,326
2,7,2024-11-26,67
1,1,2024-11-26,483
1,7,2024-06-04,251
4,9,2024-02-09,410
3,10,2024-12-09,310
3,1,2024-04-16,322
4,10,2024-05-21,409
4,2,2024-11-19,404
1,7,2024-05-06,498
3,6,2024-06-21,88
4,1,2024-06-30,320
4,4,2024-11-30,88
1,1,2024-11-13,220
4,8,2024-02-28,461
2,5,2024-07-12,228
1,5,2024-08-08,247
3,4,2024-03-30,404
2,3,2024-03-17,203
2,4,2024-05-07,61
3,4,2024-05-23,417
5,7,2024-11-08,242
5,10,2024-05-28,171
5,5,2024-03-10,102
5,1,2024-11-15,146
1,8,2024-01-11,150
5,2,2024-02-17,87
1,2,2024-02-13,201
3,5,2024-09-29,434
2,10,2024-12-29,121
3,9,2024-03-06,73
5,6,2024-02-04,343
2,5,2024-05-23,294
3,8,2024-06-15,426
5,6,2024-12-10,309
5,6,2024-07-28,154
4,9,2024-08-16,486
5,9,2024-02-03,128
2,6,2024-11-17,320
3,3,2024-05-17,335
1,8,2024-11-21,492
5,4,2024-05-22,409
4,8,2024-04-11,434
3,5,2024-06-01,158
3,10,2024-03-09,182
5,5,2024-01-21,267
5,8,2024-04-20,411
5,5,2024-05-08,52
5,5,2024-04-18,447
4,6,2024-12-17,156
3,2,2024-03-11,205
2,6,2024-10-05,71
1,10,2024-03-05,424
2,5,2024-11-16,451
3,9,2024-08-31,185
4,2,2024-05-11,130
5,7,2024-04-26,255
1,4,2024-05-14,489
2,9,2024-04-14,481
3,7,2024-11-18,234
3,6,2024-05-21,288
5,5,2024-05-23,397
1,9,2024-12-16,324
1,1,2024-11-02,231
1,7,2024-08-20,65
5,5,2024-02-07,307
5,1,2024-03-31,286
3,4,2024-08-18,127
2,7,2024-12-12,52
1,4,2024-10-06,331
2,3,2024-12-18,393
4,4,2024-08-23,337
2,7,2024-10-03,483
5,9,2024-01-11,340
1,7,2024-05-10,128
5,4,2024-07-23,62
1,8,2024-04-21,279
2,10,2024-02-15,288
3,5,2024-07-14,151
4,2,2024-12-27,315
1,10,2024-05-05,156
3,6,2024-08-02,110
4,10,2024-01-25,166
4,6,2024-10-01,53
4,8,2024-02-20,250
5,4,2024-08-24,434
5,4,2024-12-19,471
1,2,2024-10-06,294
5,1,2024-03-19,413
1,7,2024-11-05,219
4,1,2024-03-06,141
3,10,2024-05-01,459
4,4,2024-01-02,114
1,7,2024-10-02,69
1,4,2024-10-19,264
2,4,2024-06-30,244
3,2,2024-10-03,288
5,4,2024-03-15,285
5,7,2024-02-24,313
4,9,2024-12-09,361
4,10,2024-05-30,154
3,4,2024-09-05,374
3,3,2024-08-15,322
5,6,2024-03-28,115
2,4,2024-09-12,352
1,8,2024-10-13,296
5,3,2024-06-27,152
3,7,2024-04-19,495
4,2,2024-06-19,206
4,9,2024-07-27,431
2,6,2024-01-13,388
3,5,2024-04-26,142
3,1,2024-02-25,53
5,3,2024-04-28,53
5,3,2024-06-06,219
1,5,2024-02-22,432
1,4,2024-03-02,111
2,3,2024-12-16,79
5,7,2024-10-20,219
4,1,2024-08-07,365
3,9,2024-11-14,151
4,5,2024-01-13,413
4,2,2024-07-22,174
1,3,2024-01-31,340
1,5,2024-08-11,60
1,5,2024-02-12,123
4,4,2024-07-05,389
3,8,2024-08-28,406
5,9,2024-09-14,179
1,10,2024-11-10,188
2,2,2024-05-19,349
4,9,2024-12-11,160
1,8,2024-06-15,235
5,7,2024-01-27,385
1,4,2024-09-12,431
5,4,2024-07-30,479
1,7,2024-10-16,408
1,10,2024-11-06,437
2,10,2024-09-16,60
3,4,2024-10-08,304
4,4,2024-03-06,411
5,1,2024-08-11,93
2,5,2024-11-17,225
5,9,2024-11-04,276
3,1,2024-03-01,331
1,3,2024-05-04,418
1,9,2024-05-25,80
2,6,2024-01-29,405
1,10,2024-08-28,211
2,7,2024-12-14,188
3,4,2024-06-25,469
2,5,2024-02-14,404
3,10,2024-10-05,369
2,10,2024-09-02,131
3,10,2024-01-05,187
1,4,2024-11-01,176
3,4,2024-05-31,321
1,1,2024-01-07,264
4,5,2024-04-21,273
5,9,2024-10-01,388
5,6,2024-07-01,489
4,3,2024-05-21,177
3,6,2024-12-12,174
3,5,2024-02-10,62
5,5,2024-03-24,225
1,10,2024-03-11,122
4,3,2024-07-24,225
3,4,2024-10-26,100
3,1,2024-08-23,273
1,3,2024-09-27,139
5,4,2024-01-27,242
2,8,2024-11-08,196
4,4,2024-01-12,462
3,1,2024-08-23,165
1,7,2024-07-07,458
5,10,2024-06-02,290
4,4,2024-08-19,155
3,10,2024-06-19,453
3,4,2024-02-05,55
5,8,2024-11-08,368
2,3,2024-08-05,499
1,10,2024-07-16,83
4,5,2024-07-30,93
2,4,2024-06-25,172
2,9,2024-03-25,265
5,5,2024-10-16,486
2,9,2024-04-10,201
5,8,2024-01-17,181
5,1,2024-06-17,463
3,4,2024-12-30,456
4,10,2024-04-15,249
1,2,2024-04-27,341
2,9,2024-01-21,159
5,4,2024-01-28,58
4,5,2024-05-10,82
3,5,2024-04-05,81
2,10,2024-04-25,347
5,7,2024-09-28,492
5,7,2024-08-01,203
2,5,2024-04-15,175
2,6,2024-10-02,84
5,3,2024-03-08,283
1,2,2024-11-16,227
2,4,2024-01-09,99
3,9,2024-05-29,315
4,8,2024-11-09,120
1,3,2024-09-12,146
5,1,2024-12-10,342
3,9,2024-10-29,426
1,3,2024-09-13,483
5,3,2024-07-04,375
3,5,2024-12-26,463
1,7,2024-06-16,170
1,4,2024-01-08,321
2,8,2024-12-26,430
4,8,2024-10-29,395
1,9,2024-12-12,209
1,9,2024-06-25,98
5,9,2024-07-09,101
3,10,2024-05-31,248
5,4,2024-08-10,432
3,7,2024-06-08,358
2,10,2024-05-27,268
4,1,2024-07-01,70
1,7,2024-07-21,462
2,8,2024-01-30,408
5,2,2024-08-08,460
1,4,2024-07-08,198
4,2,2024-12-16,484
1,10,2024-05-03,302
4,8,2024-08-01,149
1,8,2024-07-31,387
4,6,2024-08-28,244
3,8,2024-07-19,389
3,5,2024-03-17,73
5,9,2024-09-04,257
4,10,2024-12-31,446
5,6,2024-10-07,54
4,1,2024-03-14,217
4,4,2024-10-28,299
5,9,2024-08-03,169
4,7,2024-08-10,268
3,1,2024-04-05,117
3,4,2024-03-05,303
2,7,2024-01-02,253
3,6,2024-12-01,275
3,4,2024-05-19,434
2,10,2024-11-08,314
4,10,2024-02-11,258
2,3,2024-10-14,478
5,7,2024-10-20,146
2,1,2024-08-04,257
3,4,2024-09-17,145
1,6,2024-12-30,442
2,2,2024-03-14,366
2,2,2024-10-26,287
3,5,2024-03-09,175
5,2,2024-09-13,140
1,8,2024-12-15,207
2,9,2024-05-30,169
1,7,2024-03-21,230
5,6,2024-07-05,186
3,4,2024-01-21,311
3,10,2024-10-17,145
2,3,2024-01-24,416
3,7,2024-01-04,65
4,5,2024-12-11,238
2,10,2024-11-16,477
1,10,2024-03-28,345
1,10,2024-09-13,68
5,4,2024-04-27,148
3,9,2024-12-07,245
1,5,2024-09-08,212
5,9,2024-04-14,289
5,5,2024-08-03,61
4,1,2024-04-26,189
4,3,2024-01-09,293
4,10,2024-12-27,195
5,5,2024-08-11,137
2,8,2024-06-13,307
1,9,2024-03-08,474
3,2,2024-08-04,133
1,9,2024-09-26,174
4,10,2024-10-03,269
3,2,2024-10-06,439
5,8,2024-07-01,438
5,6,2024-09-25,234
5,2,2024-12-02,232
1,8,2024-10-23,401
1,5,2024-12-28,184
1,6,2024-03-22,352
5,2,2024-05-05,295
2,1,2024-03-22,115
5,1,2024-11-25,452
5,1,2024-01-22,354
2,9,2024-12-20,296
1,10,2024-07-19,328
1,3,2024-10-21,307
3,2,2024-05-19,190
1,5,2024-04-16,170
2,8,2024-06-19,183
1,5,2024-05-21,67
4,7,2024-11-10,380
2,2,2024-12-02,375
1,6,2024-08-17,320
2,6,2024-10-10,334
3,6,2024-11-26,397
2,3,2024-12-24,402
1,10,2024-10-01,491
5,5,2024-03-28,437
4,3,2024-05-18,124
3,9,2024-12-10,441
5,2,2024-08-11,221
1,2,2024-11-05,252
3,7,2024-02-25,383
1,3,2024-10-11,461
3,5,2024-09-04,481
1,10,2024-07-12,292
2,5,2024-09-14,488
5,4,2024-10-18,481
5,9,2024-10-14,50
3,4,2024-11-24,364
5,8,2024-12-06,198
4,10,2024-03-28,432
2,8,2024-07-06,337
2,8,2024-08-22,190
1,10,2024-07-25,453
1,9,2024-03-02,419
4,3,2024-05-03,65
1,6,2024-07-21,424
2,2,2024-11-08,261
2,6,2024-02-07,283
4,8,2024-01-09,362
3,9,2024-11-04,189
2,5,2024-07-28,341
4,6,2024-06-01,367
3,8,2024-10-14,291
3,2,2024-09-26,227
4,4,2024-06-17,103
2,6,2024-08-10,423
3,1,2024-07-01,57
2,9,2024-12-30,145
4,7,2024-06-07,337
4,9,2024-08-10,443
5,6,2024-05-20,412
1,4,2024-02-10,407
3,4,2024-06-02,182
1,7,2024-11-29,356
2,2,2024-11-27,51
2,3,2024-09-18,444
5,8,2024-01-13,232
5,7,2024-06-04,352
4,6,2024-12-29,232
2,4,2024-06-05,485
5,5,2024-11-30,188
3,8,2024-10-22,192
1,3,2024-11-24,467
1,6,2024-06-11,251
4,2,2024-06-13,412
4,2,2024-06-25,441
4,2,2024-12-24,313
4,7,2024-06-27,365
5,6,2024-12-17,450
3,9,2024-10-22,247
2,6,2024-01-31,189
2,1,2024-07-27,476
3,2,2024-04-10,209
1,5,2024-03-08,473
5,1,2024-10-07,325
3,9,2024-03-31,471
1,10,2024-03-10,255
2,6,2024-07-28,338
5,2,2024-03-16,473
3,6,2024-03-05,328
2,4,2024-11-28,299
1,10,2024-11-13,204
4,1,2024-05-06,483
1,3,2024-12-03,231
1,4,2024-01-19,316
3,6,2024-12-02,379
3,3,2024-09-28,85
3,10,2024-07-24,478
4,1,2024-04-25,246
3,6,2024-03-01,416
1,1,2024-12-15,259
5,9,2024-01-26,424
4,10,2024-11-20,469
1,2,2024-03-02,447
5,7,2024-04-18,245
3,4,2024-08-06,218
2,7,2024-08-26,436
1,4,2024-06-21,121
4,9,2024-08-18,427
3,1,2024-07-15,380
2,5,2024-12-20,191
2,8,2024-10-16,50
3,2,2024-03-04,158
5,10,2024-10-26,78
4,2,2024-03-30,69
3,6,2024-07-19,109
2,8,2024-11-21,156
4,10,2024-10-26,362
2,4,2024-04-03,168
5,1,2024-07-04,302
3,10,2024-10-05,408
3,3,2024-06-06,421
2,5,2024-04-15,206
2,4,2024-11-15,68
4,8,2024-02-16,230
4,3,2024-03-17,255
3,7,2024-02-26,70
3,8,2024-10-31,318
3,4,2024-05-24,189
5,5,2024-04-13,306
5,3,2024-07-06,77
3,2,2024-05-15,136
3,9,2024-02-17,102
2,3,2024-06-02,461
3,5,2024-04-01,59
3,4,2024-08-05,339
2,9,2024-07-10,252
5,1,2024-02-10,93
3,7,2024-04-25,257
5,5,2024-03-12,450
1,1,2024-06-23,291
3,5,2024-06-18,307
1,9,2024-05-14,115
5,9,2024-12-10,212
2,1,2024-11-25,464
1,7,2024-07-22,325
1,2,2024-05-03,478
1,9,2024-07-08,321
1,3,2024-07-17,392
4,8,2024-03-12,257
3,8,2024-08-26,111
2,2,2024-09-19,180
5,9,2024-08-30,471
5,10,2024-10-08,167
1,9,2024-11-15,302
1,7,2024-06-09,96
3,7,2024-07-14,372
5,10,2024-05-21,185
5,8,2024-03-10,233
5,9,2024-02-23,141
1,9,2024-10-25,485
2,2,2024-09-15,110
5,8,2024-12-28,220
4,8,2024-09-29,498
5,10,2024-08-05,52
4,5,2024-07-03,138
5,2,2024-03-13,465
1,9,2024-01-30,462
5,9,2024-11-30,427
5,6,2024-09-10,311
4,7,2024-11-10,199
4,4,2024-07-09,420
5,7,2024-01-17,385
4,5,2024-11-07,270
2,4,2024-01-18,71
5,1,2024-07-30,325
1,3,2024-01-31,171
5,5,2024-05-08,477
1,2,2024-07-20,116
3,8,2024-09-10,144
2,10,2024-03-21,370
2,10,2024-11-07,283
2,4,2024-04-02,287
2,3,2024-05-12,394
3,9,2024-10-23,68
4,1,2024-01-13,485
3,7,2024-10-20,225
1,4,2024-09-12,313
2,5,2024-09-08,58
3,7,2024-08-25,357
2,10,2024-11-05,217
1,10,2024-09-02,178
3,3,2024-09-23,188
2,6,2024-02-12,168
2,10,2024-08-27,384
4,1,2024-09-24,175
5,6,2024-07-15,65
1,7,2024-09-26,402
3,5,2024-11-19,362
1,6,2024-11-22,60
2,9,2024-12-26,279
5,2,2024-09-14,54
4,5,2024-07-21,442
1,1,2024-06-26,433
5,4,2024-10-26,128
4,6,2024-08-14,272
2,10,2024-01-16,238
1,8,2024-08-18,362
1,7,2024-11-04,332
1,9,2024-11-08,337
2,5,2024-01-16,241
2,10,2024-05-23,64
3,4,2024-07-14,377
3,3,2024-06-26,318
2,9,2024-12-07,159
3,8,2024-01-30,113
1,2,2024-10-03,237
1,2,2024-03-07,328
1,7,2024-04-19,99
2,8,2024-09-16,428
1,5,2024-11-26,291
3,8,2024-04-13,85
2,7,2024-02-29,129
2,8,2024-10-12,325
3,7,2024-01-24,84
3,8,2024-10-25,346
4,4,2024-10-15,211
5,7,2024-10-12,295
5,9,2024-05-02,154
2,2,2024-12-25,220
5,2,2024-03-09,235
2,4,2024-01-10,52
4,9,2024-08-17,63
2,1,2024-07-28,233
4,10,2024-01-18,296
2,5,2024-12-09,444
4,3,2024-11-12,484
4,7,2024-09-08,346
4,2,2024-07-04,64
4,2,2024-08-21,212
4,9,2024-12-19,78
3,6,2024-08-05,395
3,10,2024-10-12,324
1,5,2024-05-02,392
3,9,2024-03-19,490
5,5,2024-03-16,199
2,3,2024-10-11,145
5,3,2024-02-25,262
2,8,2024-10-11,230
3,9,2024-08-02,307
5,2,2024-05-28,78
3,7,2024-12-15,74
1,4,2024-02-14,115
3,5,2024-11-27,278
2,10,2024-01-08,152
4,10,2024-09-03,473
2,1,2024-08-05,230
1,6,2024-08-12,89
2,8,2024-06-13,322
4,7,2024-04-20,331
5,5,2024-06-16,323
4,8,2024-08-13,397
1,10,2024-05-26,61
1,3,2024-10-01,360
3,3,2024-08-11,357
5,10,2024-02-20,389
1,9,2024-06-05,348
5,5,2024-02-21,288
3,10,2024-03-24,383
1,3,2024-07-25,90
5,4,2024-09-26,101
3,5,2024-02-13,352
3,2,2024-09-10,353
1,5,2024-07-08,448
3,1,2024-08-18,220
4,4,2024-05-15,424
4,8,2024-07-21,87
1,4,2024-03-25,342
4,5,2024-03-04,307
3,10,2024-10-07,482
1,6,2024-11-02,178
3,5,2024-08-17,267
2,3,2024-07-24,341
1,1,2024-01-02,165
3,7,2024-05-10,110
4,8,2024-03-01,416
1,6,2024-10-29,136
4,4,2024-01-21,233
4,7,2024-06-02,168
3,10,2024-11-15,409
5,8,2024-06-24,205
2,5,2024-12-21,109
5,1,2024-06-21,280
2,4,2024-06-02,126
3,3,2024-01-20,51
1,7,2024-11-28,301
1,6,2024-01-17,162
4,2,2024-10-18,134
2,9,2024-12-31,243
1,6,2024-10-09,480
4,8,2024-05-18,434
4,2,2024-09-02,229
1,5,2024-05-31,319
4,2,2024-09-29,118
1,3,2024-02-03,131
3,7,2024-01-28,88
2,8,2024-03-25,141
4,3,2024-01-17,189
2,1,2024-03-09,238
3,5,2024-03-31,242
1,1,2024-03-14,108
1,3,2024-01-18,143
2,8,2024-04-06,423
5,2,2024-11-29,266
5,2,2024-03-07,206
2,10,2024-03-16,390
5,5,2024-12-14,286
2,2,2024-10-18,53
4,9,2024-03-22,454
3,9,2024-04-16,474
2,2,2024-02-05,247
5,5,2024-07-04,229
1,9,2024-08-13,436
2,5,2024-08-06,400
2,2,2024-11-26,459
5,5,2024-10-15,360
2,6,2024-01-21,406
1,5,2024-12-16,360
5,6,2024-08-21,271
3,4,2024-04-13,420
4,10,2024-02-27,453
1,4,2024-03-18,225
3,5,2024-01-26,281
2,3,2024-07-19,158
1,7,2024-10-11,259
3,10,2024-12-04,473
5,3,2024-06-26,86
1,9,2024-10-23,150
3,9,2024-09-01,283
2,10,2024-06-30,77
3,5,2024-05-05,223
5,1,2024-03-25,260
5,2,2024-10-25,255
2,6,2024-09-11,384
3,9,2024-08-13,412
3,6,2024-03-16,240
1,2,2024-03-31,242
3,8,2024-04-30,323
5,5,2024-11-09,211
4,1,2024-04-20,395
3,7,2024-02-20,334
4,2,2024-08-08,172
4,4,2024-03-12,376
2,8,2024-03-06,459
4,3,2024-05-05,276
1,1,2024-10-15,133
1,3,2024-10-25,253
1,5,2024-03-19,110
5,9,2024-12-04,386
1,9,2024-11-19,464
1,10,2024-05-18,447
3,1,2024-03-16,206
5,5,2024-12-23,264
5,2,2024-05-26,181
1,8,2024-09-06,461
3,7,2024-05-09,470
1,9,2024-06-14,433
2,7,2024-12-25,290
4,10,2024-09-21,441
4,4,2024-02-21,380
2,5,2024-05-18,189
5,4,2024-01-05,330
2,10,2024-08-23,484
1,4,2024-09-24,207
2,5,2024-01-03,328
4,8,2024-01-26,124
3,5,2024-11-14,479
2,3,2024-06-25,268
4,2,2024-07-21,152
2,7,2024-07-10,432
1,6,2024-10-28,311
4,7,2024-01-13,265
1,7,2024-08-22,63
3,10,2024-05-20,464
3,8,2024-03-22,306
5,10,2024-09-01,166
4,3,2024-11-12,170
4,6,2024-10-07,125
2,8,2024-08-03,306
3,3,2024-06-01,59
5,5,2024-01-07,340
4,4,2024-10-18,468
2,10,2024-11-20,410
5,2,2024-06-08,457
3,10,2024-03-09,246
2,5,2024-09-15,300
2,7,2024-07-23,366
4,1,2024-04-19,455
1,2,2024-11-12,91
3,9,2024-12-04,305
5,4,2024-07-06,216
1,9,2024-03-16,461
5,3,2024-08-27,362
2,1,2024-02-21,324
3,6,2024-05-16,159
5,6,2024-12-16,258
3,1,2024-03-28,182
1,5,2024-09-14,75
5,10,2024-12-24,366
1,8,2024-02-24,341
3,3,2024-01-14,365
2,2,2024-05-09,399
3,8,2024-09-18,108
2,6,2024-01-18,198
5,5,2024-07-23,283
5,9,2024-08-26,172
5,9,2024-07-13,463
2,6,2024-09-05,392
4,2,2024-01-15,490
3,10,2024-06-03,462
4,2,2024-06-07,118
1,7,2024-04-01,111
4,5,2024-09-09,429
3,2,2024-11-15,353
1,8,2024-06-03,465
3,3,2024-08-01,380
2,5,2024-06-27,247
5,3,2024-11-11,208
4,4,2024-03-16,457
3,5,2024-12-25,159
3,2,2024-07-28,150
5,3,2024-10-10,94
1,10,2024-07-08,185
4,5,2024-08-19,290
3,8,2024-12-25,246
1,10,2024-08-11,192
3,10,2024-03-30,216
1,3,2024-12-06,62
4,6,2024-08-29,105
2,10,2024-05-05,246
3,4,2024-03-16,400
3,1,2024-10-01,308
5,9,2024-11-25,175
5,2,2024-01-04,410
5,1,2024-02-09,437
1,5,2024-12-01,463
4,4,2024-12-14,441
4,6,2024-10-17,138
1,8,2024-11-20,332
2,6,2024-10-29,432
5,1,2024-06-16,334
1,5,2024-06-13,88
2,3,2024-04-12,150
4,5,2024-12-30,165
3,3,2024-12-24,85
2,2,2024-01-29,301
1,1,2024-01-25,382
3,9,2024-12-03,361
4,9,2024-01-02,212
5,2,2024-12-07,404
2,4,2024-02-14,123
3,9,2024-12-16,166
4,5,2024-07-18,220
2,9,2024-03-31,158
2,3,2024-08-10,155
3,3,2024-07-31,196
5,10,2024-01-29,427
5,7,2024-10-05,180
2,5,2024-03-01,370
3,10,2024-08-29,382
2,4,2024-12-28,301
1,1,2024-02-20,322
3,3,2024-04-20,443
1,1,2024-08-18,134
1,10,2024-12-25,189
2,8,2024-07-09,439
5,6,2024-10-08,239
2,5,2024-11-22,169
3,5,2024-11-08,163
2,5,2024-05-21,156
4,10,2024-02-16,327
5,5,2024-09-13,331
1,4,2024-07-11,246
5,5,2024-09-06,373
4,7,2024-12-09,341
4,7,2024-09-12,304
2,7,2024-01-05,374
2,8,2024-12-23,331
1,5,2024-05-16,325
5,10,2024-08-13,300
4,2,2024-03-17,128
4,8,2024-11-30,417
1,5,2024-03-23,401
1,9,2024-01-21,382
1,5,2024-11-22,272
4,4,2024-05-06,496
3,9,2024-01-21,184
1,7,2024-05-23,426
4,9,2024-10-17,462
